settore_attivita,n_dipendenti,metri_quadri,numero_sedi,percentuale_tempo_determinato,certificazione_iso_45001,settore_regolamentato,presenza_macchinari_pesanti,lavoro_in_quota,presenza_sostanze_chimiche,rumorosita_db,presenza_videoterminali,temperatura_ambiente,presenza_sistemi_elettrici,numero_macchinari,quantita_sostanze_chimiche,rischio_meccanico,rischio_caduta,rischio_chimico,rischio_rumore,rischio_elettrico,rischio_informatica
Trasporti e logistica,824,1639,9,23.050247324098905,1,0,0,1,0,57.89319826168885,1,15.47003207998442,1,74,874.1468232502214,0.6237713300223698,0.7349400976448699,0.0,0.2982199710281475,0.8,0.7
Turismo,619,3802,1,98.12960438324173,0,0,1,0,0,71.94098451094249,1,33.58341657847255,1,0,800.0917248687628,0.6949176318212511,0.182524150696729,0.0,0.5323497418490414,0.8,0.7
Sanità,533,1257,7,9.22856167985473,1,0,0,1,0,99.82176409429334,0,33.081173779179124,0,95,644.351562143436,0.6559534485926743,0.9148079384989778,0.0,0.9970294015715557,0.1,0.2
Telecomunicazioni,829,873,1,1.2986998557250273,1,0,0,1,1,78.40849157018243,1,17.430024089431367,1,96,436.40971912587366,0.8732000867535699,0.7979713294453116,0.4364097191258737,0.6401415261697072,0.8,0.7
Commercio,878,8784,8,40.22516740737993,1,0,1,0,0,64.58361707085393,1,24.63889413437392,1,93,810.4990326233476,0.7381087589512233,0.14137860983635606,0.0,0.40972695118089886,0.8,0.7
Industria manifatturiera,570,3867,8,44.82905805004535,1,1,0,0,1,75.36043854181736,0,24.555066818798064,1,91,382.55932295541527,0.7377506519396151,0.18541771285868835,0.3825593229554153,0.5893406423636226,0.8,0.2
Educazione,787,3624,2,93.29267058588422,1,0,1,0,1,62.954246964692615,0,28.77271441487416,0,70,137.01782815397257,0.7817140609706128,0.10129206585809912,0.13701782815397257,0.38257078274487694,0.1,0.2
Finanza e assicurazioni,729,6734,1,92.01331742367273,0,0,0,0,1,56.988616764782776,1,34.35853735556424,0,43,251.0542021736938,0.9146812449638028,0.09709173877982909,0.2510542021736938,0.2831436127463796,0.1,0.7
Media e intrattenimento,962,9226,3,54.56266447633335,1,0,1,0,0,99.97523021992438,1,25.065094394756827,1,50,862.8283624174908,0.7588948501256501,0.18924517503931448,0.0,0.9995871703320731,0.8,0.7
Sanità,274,7905,4,45.23815629840766,0,0,1,1,1,86.43537682658855,0,17.90052038617295,0,55,680.650069884848,0.6808702757482047,0.8085744793589313,0.680650069884848,0.7739229471098092,0.1,0.2
Trasporti e logistica,267,769,3,96.43379845689051,1,0,1,0,0,69.91080028762833,1,22.70492224378087,0,89,497.014747402077,0.7041161564951522,0.10056257455637996,0.0,0.4985133381271389,0.1,0.7
Tecnologia,960,7702,9,57.90710528366865,0,0,0,1,1,60.50376421346511,0,23.74544068979953,1,23,991.9294923501606,0.6030732244480361,0.8769333577586023,0.9919294923501606,0.34172940355775183,0.8,0.2
Media e intrattenimento,327,8838,1,77.89972460159017,0,0,0,1,0,67.34860434105222,1,28.433494307017817,0,74,815.945038154157,0.8908337369314352,0.885289399836297,0.0,0.4558100723508704,0.1,0.7
Educazione,347,3880,2,15.400952972787563,1,0,0,1,0,53.49068141321605,1,34.47174612123004,1,9,32.03920004816108,0.26919612363685613,0.9045926630387876,0.0,0.22484469022026754,0.8,0.7
Tecnologia,583,9049,2,63.80460471986016,1,0,0,1,0,60.04519130453997,0,17.065895043574656,0,49,217.78723421338498,0.9368857902742466,0.7259719144566912,0.0,0.33408652174233283,0.1,0.2
Energia,549,2849,3,91.76973710963149,0,1,0,1,0,53.5474992837335,1,29.91854457809337,0,34,432.32541777973074,0.6620245853391037,0.9974666551409936,0.0,0.22579165472889168,0.1,0.7
Tecnologia,401,4684,2,67.42435904829554,1,0,1,1,0,47.00892160918083,1,19.580600939649173,1,78,705.8621244097004,0.6415310584830319,0.7142438306725191,0.0,0.11681536015301384,0.8,0.7
Commercio,513,1356,3,30.520675346881355,0,0,0,1,1,80.9339121290102,0,24.176902221240105,0,99,526.0735166680845,0.8183341924853446,0.9849072202862679,0.5260735166680844,0.6822318688168366,0.1,0.2
Trasporti e logistica,405,6990,6,47.35643086960779,1,0,0,1,1,55.21345635180275,0,32.17044601969385,1,48,901.5420020035385,0.9255492247046792,0.8672892741973206,0.9015420020035385,0.2535576058633791,0.8,0.2
Educazione,124,6868,8,86.87195013694794,1,0,1,0,1,43.433102603718716,0,23.858186187526975,0,70,507.3772340462165,0.8862867834656198,0.13302230383818095,0.5073772340462165,0.057218376728645264,0.1,0.2
Energia,825,5288,3,76.38438617694754,1,1,0,1,1,43.39371802600913,1,34.812769502666725,0,49,990.252820475408,0.9255668352059662,0.7424269632415794,0.9902528204754081,0.056561967100152204,0.1,0.7
Sanità,329,9732,7,64.17863638537293,0,0,1,1,0,69.92329503880198,0,29.281884733110626,0,88,166.51669067880803,0.6827421726062803,0.9026722366174981,0.0,0.498721583980033,0.1,0.2
Trasporti e logistica,80,2002,8,28.462818069390472,0,0,0,0,0,87.88368917579123,1,33.999369133615815,1,98,536.2575186263207,0.8720429102388252,0.04285023127907231,0.0,0.7980614862631872,0.8,0.7
Turismo,110,419,1,72.56053259697144,1,0,0,1,1,71.54276874769555,0,22.634121528581613,1,72,864.1818759110726,0.6078821177344541,0.824811651652141,0.8641818759110725,0.5257128124615924,0.8,0.2
Servizi,849,4277,6,82.50914476717792,1,0,1,0,0,44.84234193970077,1,16.4216128574653,1,10,378.3394449037093,0.6110310174852496,0.12091512703758463,0.0,0.08070569899501288,0.8,0.7
Edilizia,493,5759,2,70.57745768703974,1,0,0,1,0,68.67223375480044,1,33.57093382873626,0,74,822.6836395588296,0.720863496134634,0.7664803263126737,0.0,0.47787056258000743,0.1,0.7
Finanza e assicurazioni,292,6990,7,90.56481819757167,1,0,1,0,0,67.22854138079184,0,34.134400867807,1,89,834.6362976047192,0.8456827093604382,0.12875356599808016,0.0,0.4538090230131973,0.8,0.2
Edilizia,836,7184,9,52.04475360816298,1,0,1,1,1,77.48061785667998,1,24.514652706376612,1,98,805.1328091596778,0.7027079326839399,0.7602393248182983,0.8051328091596778,0.6246769642779998,0.8,0.7
Sanità,415,7861,3,52.16199560259468,1,0,0,0,1,70.78942684721662,1,23.14498586215433,1,41,184.1715271627391,0.8849107497115443,0.19683085881757786,0.1841715271627391,0.513157114120277,0.8,0.7
Media e intrattenimento,365,8516,6,37.26986647114765,0,0,0,1,0,53.95634527534307,1,27.98395426764735,1,84,323.6152949397078,0.9954550656174382,0.8851209703680147,0.0,0.23260575458905114,0.8,0.7
Turismo,507,2767,5,63.24037185489979,1,0,0,1,1,42.79808100784378,0,19.794110464080447,0,16,311.7144533348316,0.2551563742326211,0.931494162547044,0.3117144533348316,0.04663468346406295,0.1,0.2
Tecnologia,968,5068,8,70.11827664776126,0,0,0,0,0,93.40759542002534,1,34.40067763022538,0,8,388.6182432885028,0.040765560002293345,0.15176787911855483,0.0,0.8901265903337557,0.1,0.7
Tecnologia,84,7097,4,4.627748667343723,1,0,0,1,1,66.95416847906208,0,28.924687014324054,1,45,766.883357862326,0.9180547943779642,0.7911058982307654,0.766883357862326,0.4492361413177013,0.8,0.2
Edilizia,238,109,3,48.49131352826377,0,0,0,0,0,80.55548125657907,0,27.909794368910653,1,98,453.3314938907341,0.8883497514509726,0.14537876229307725,0.0,0.6759246876096512,0.8,0.2
Media e intrattenimento,496,9038,6,81.33911807470045,1,0,1,1,0,84.96143945371742,1,17.637828944107373,1,15,358.4649856886176,0.7222020540871723,0.8185159142455782,0.0,0.7493573242286237,0.8,0.7
Finanza e assicurazioni,520,9486,1,16.342737848349575,1,0,1,1,0,80.53763697663061,0,20.29973926295665,0,38,972.4744537657414,0.7444509897974898,0.9121773172104475,0.0,0.6756272829438434,0.1,0.2
Energia,589,5844,3,72.31828066295238,1,1,0,1,1,81.62860374500052,0,26.03412016015962,0,41,618.2978399230535,0.9805116290354386,0.820971185619817,0.6182978399230535,0.6938100624166753,0.1,0.2
Tecnologia,497,4669,7,75.15832060571664,0,0,1,1,0,74.43167828705009,1,17.43219904082107,0,71,552.1126788763951,0.8498551374478445,0.9741899847688519,0.0,0.5738613047841682,0.1,0.7
Telecomunicazioni,720,4797,2,25.124187403835098,1,0,1,0,0,87.21093461779046,0,24.458502629848194,0,57,602.9790995364435,0.9974378502703977,0.1417744279146468,0.0,0.7868489102965076,0.1,0.2
Sanità,70,5326,1,36.58257683019384,0,0,1,1,1,68.46637422956015,0,16.943307177644535,1,52,550.2408498624802,0.9219715724796745,0.7648642521528712,0.5502408498624802,0.4744395704926691,0.8,0.2
Finanza e assicurazioni,515,3900,5,70.55446111989043,1,0,1,0,0,92.51517094210546,0,24.741516458751978,0,99,180.54497478173647,0.8046344429242938,0.0915846612167573,0.0,0.8752528490350909,0.1,0.2
Commercio,708,1577,4,90.72649398886816,0,0,0,1,0,85.65403643930834,0,28.287829029669048,0,27,790.9123791097097,0.920447178719712,0.9668003888993562,0.0,0.7609006073218058,0.1,0.2
Finanza e assicurazioni,914,3745,8,88.41767077696228,1,0,1,0,1,67.27481518827432,1,20.70244046214212,0,43,837.6849280338944,0.6321897416141161,0.06594888292176215,0.8376849280338944,0.4545802531379053,0.1,0.7
Tecnologia,322,1073,2,58.47764813048324,0,0,0,1,1,59.5538319772458,0,27.134067226370686,1,16,815.7849809490068,0.2564387709392848,0.8511460429461037,0.8157849809490068,0.3258971996207633,0.8,0.2
Edilizia,738,8993,7,27.193014389389838,1,0,1,1,0,42.50295497291994,1,18.251680026908602,1,18,766.1116702959328,0.9317213406158505,0.9710480167598878,0.0,0.04171591621533229,0.8,0.7
Media e intrattenimento,489,6158,1,51.16609846847959,0,0,1,0,1,59.10255273980854,0,30.130853087726287,0,88,610.512585436039,0.9488390225348322,0.17899948445286223,0.610512585436039,0.31837587899680897,0.1,0.2
Finanza e assicurazioni,482,3347,1,9.064343576777013,0,0,1,1,1,52.02122881849178,0,18.849005314782747,1,30,900.6357918950246,0.8294760963332617,0.8073219846579202,0.9006357918950245,0.20035381364152963,0.8,0.2
Edilizia,693,822,6,83.32950371811954,0,0,1,0,1,76.58183797380741,0,15.952891055370099,0,98,807.6687670631402,0.817635803282709,0.10180428518984402,0.8076687670631402,0.6096972995634569,0.1,0.2
Energia,613,4648,9,37.11782794575363,1,1,1,0,0,81.99476477924597,1,23.460971366954425,1,31,263.53927257619836,0.6969205443671023,0.0880578770586322,0.0,0.6999127463207662,0.8,0.7
Trasporti e logistica,520,4769,2,62.01104800023944,1,0,1,0,0,93.88602577989076,1,18.377556888770215,0,35,119.78664179220321,0.8887357409755208,0.09438438281023379,0.0,0.8981004296648459,0.1,0.7
Edilizia,173,6857,8,28.690234612277944,0,0,0,0,0,45.5876480387079,1,23.401063878358904,0,19,852.3417410786494,0.1778230741537042,0.08286799271109516,0.0,0.09312746731179829,0.1,0.7
Sanità,617,8882,4,12.83411229448106,0,0,1,0,1,47.77626574454655,1,29.8541859771031,0,62,810.5561892226185,0.8765650425593128,0.11460690946457178,0.8105561892226185,0.12960442907577582,0.1,0.7
Educazione,15,8071,4,66.77071948679269,1,0,0,1,0,87.95542944474204,0,21.341737090731748,1,66,529.4470495215079,0.9285194639941251,0.7999641333872026,0.0,0.7992571574123672,0.8,0.2
Finanza e assicurazioni,296,8732,5,20.017443563334847,0,0,0,1,0,48.92317709385405,0,18.82920565159872,0,50,452.5495336814025,0.720208516250021,0.8375826513381124,0.0,0.14871961823090085,0.1,0.2
Trasporti e logistica,337,96,9,95.8068363267381,0,0,0,1,1,80.20161771541513,1,27.284896759638563,0,38,229.31314807665814,0.9532969121292694,0.80084210864944,0.22931314807665815,0.6700269619235855,0.1,0.7
Finanza e assicurazioni,419,4834,5,34.64819013528333,1,0,1,0,0,72.7465116327472,1,29.9899430656248,0,2,59.25708728422452,0.6173664939529543,0.055849783261695235,0.0,0.54577519387912,0.1,0.7
Educazione,323,6613,6,57.3087992529051,1,0,1,1,0,48.68373364865323,1,20.593897947073604,0,97,438.385659900697,0.9421171490252338,0.8273638755525028,0.0,0.14472889414422052,0.1,0.7
Telecomunicazioni,154,3019,8,80.40810187226106,0,0,1,0,1,67.25887098049368,1,25.096210999269374,0,27,222.65722281604772,0.8137955831151121,0.19169635559904263,0.22265722281604772,0.4543145163415614,0.1,0.7
Educazione,949,7223,7,30.32856649032396,1,0,1,0,1,98.90612440055968,0,17.753531802272022,0,6,286.4438836443273,0.821178986708287,0.14327717755193817,0.28644388364432727,0.9817687400093279,0.1,0.2
Industria manifatturiera,134,7429,1,48.606018284921184,0,1,1,0,1,54.43687541036712,0,26.292511768275148,1,86,323.3479824091142,0.8482638659311115,0.02841960127018215,0.3233479824091142,0.24061459017278536,0.8,0.2
Finanza e assicurazioni,656,8507,9,98.50801404643494,1,0,0,1,0,74.38849808154202,0,29.317970814855798,0,84,670.4661647543124,0.8806872665501244,0.8443184674134687,0.0,0.5731416346923671,0.1,0.2
Energia,46,4574,7,93.89523175739605,1,1,0,1,1,66.81756534769937,1,27.292658385734683,0,68,631.4456740502127,0.6451138762208043,0.8946677900048462,0.6314456740502127,0.4469594224616562,0.1,0.7
Servizi,221,1893,6,57.89156568764721,1,0,1,0,0,82.32976666830805,1,25.507635584813677,1,27,170.7803898594531,0.841366932766998,0.19101896769113147,0.0,0.7054961111384676,0.8,0.7
Energia,809,8337,3,8.700570216472093,0,1,1,0,1,86.49663059578143,1,19.250004379652733,0,65,598.103690794595,0.9143532571291932,0.027513098713450625,0.598103690794595,0.7749438432630238,0.1,0.7
Finanza e assicurazioni,358,7501,8,42.98677375293347,1,0,1,1,0,58.998859897097404,0,30.528866106013535,1,1,112.45661054753842,0.9490903736434391,0.952728761890137,0.0,0.3166476649516234,0.8,0.2
Finanza e assicurazioni,500,8621,6,40.25353496611043,1,0,1,0,1,94.97807660489616,0,34.809665887405146,1,98,93.90354719311678,0.7347339084881839,0.07184337769543717,0.09390354719311678,0.9163012767482693,0.8,0.2
Sanità,521,308,3,73.8526081098671,0,0,1,1,1,84.22176046975613,0,27.45333147579081,0,98,869.731553123028,0.9603714240297536,0.7270102636278063,0.869731553123028,0.7370293411626022,0.1,0.2
Educazione,570,3880,5,59.717239522269395,0,0,1,0,0,73.42896636032654,1,20.276025091218898,0,93,669.6491930549607,0.6244009328404296,0.0873394984223866,0.0,0.5571494393387757,0.1,0.7
Finanza e assicurazioni,552,2784,5,93.69571249810113,0,0,1,0,1,69.16206282430556,1,16.747389038603252,0,35,578.0230883974024,0.8477080827238515,0.050052095581974126,0.5780230883974024,0.4860343804050927,0.1,0.7
Educazione,478,8126,1,12.415654968138423,0,0,1,1,0,64.33172558785924,1,19.717215833164047,0,97,401.14141104362875,0.7382402201737995,0.8553998848976163,0.0,0.40552875979765396,0.1,0.7
Telecomunicazioni,94,4577,1,43.17942288489189,0,0,0,0,1,79.97498481639337,1,17.26358683455282,0,45,319.1042608031528,0.9779357485234115,0.06866312031697608,0.3191042608031528,0.6662497469398896,0.1,0.7
Media e intrattenimento,718,6669,8,8.533081811400168,0,0,1,1,0,52.31178000807981,1,30.216454359687255,1,20,232.86740008004824,0.664298424867029,0.9052111339893062,0.0,0.2051963334679968,0.8,0.7
Edilizia,73,4986,6,31.81998340118649,0,0,0,1,1,83.77860369500097,1,16.580308343170717,0,86,823.2891966675979,0.9860294264880178,0.826280920459107,0.8232891966675979,0.7296433949166828,0.1,0.7
Turismo,670,9651,1,3.8205317499184877,1,0,0,1,1,88.4079815865186,1,20.350668230486363,1,43,407.9971117759398,0.8833025378789422,0.8123638252085891,0.4079971117759398,0.8067996931086434,0.8,0.7
Commercio,321,2023,9,87.51795016088847,0,0,0,0,1,46.686217752971515,0,31.690605299457765,0,54,905.6269735719811,0.8139399697136638,0.1344631604506307,0.9056269735719811,0.11143696254952526,0.1,0.2
Commercio,926,3980,9,20.319590614967286,1,0,1,0,1,88.34398546565234,1,21.842916886187595,1,26,363.45679057621305,0.9076661634825927,0.10016098972596872,0.36345679057621305,0.8057330910942057,0.8,0.7
Edilizia,49,5003,2,89.65566457585265,0,0,1,0,1,97.85091521364575,1,29.908527385087876,1,24,909.6985381193329,0.8389380839203944,0.17813828144700222,0.9096985381193329,0.9641819202274291,0.8,0.7
Tecnologia,640,5277,9,21.2382936410907,1,0,1,0,1,60.4888875383219,0,27.232669011353693,1,54,78.008382528168,0.943592797687802,0.18045114201502055,0.078008382528168,0.34148145897203164,0.8,0.2
Finanza e assicurazioni,871,877,5,16.4421339321005,1,0,1,0,0,97.81093296406678,1,18.239858905065617,0,95,226.49723703293233,0.6166375992253116,0.03989888749447604,0.0,0.963515549401113,0.1,0.7
Educazione,231,8878,8,92.43143574588696,1,0,1,1,1,88.00586191486103,1,15.233652158383597,1,47,330.45365553453865,0.8674379647246471,0.7637854891126247,0.33045365553453865,0.8000976985810172,0.8,0.7
Sanità,8,7231,9,21.039036860564664,1,0,0,0,0,61.819083203825755,0,30.36600707656961,0,9,449.5027572754704,0.20432747668088144,0.13921798818496087,0.0,0.36365138673042924,0.1,0.2
Commercio,51,6055,2,98.34975007450699,1,0,0,0,0,62.42550172033472,0,17.18030726594645,1,63,597.5525344045162,0.6102509401333865,0.023587069433421017,0.0,0.3737583620055787,0.8,0.2
Servizi,826,3576,8,44.778965011742876,0,0,1,0,1,77.07542153422114,0,21.939057792746418,0,86,467.67934494688876,0.7125304536595624,0.1658730129950322,0.4676793449468888,0.6179236922370189,0.1,0.2
Sanità,373,9296,6,66.12979040453249,0,0,1,1,1,60.24692426494619,1,34.286386521684705,0,61,782.7839264329617,0.8766136489809733,0.9842122203147159,0.7827839264329617,0.3374487377491031,0.1,0.7
Servizi,481,6435,3,90.65404654623842,0,0,1,1,1,98.45374052478707,1,28.15001093277783,1,30,298.4065874285938,0.9240747365506359,0.8870152197129966,0.29840658742859383,0.9742290087464511,0.8,0.7
Edilizia,527,5416,8,86.80231472674356,1,0,0,0,0,65.88313670801863,1,20.787408499130848,1,24,322.9758698932509,0.8613973814873035,0.1247171170565769,0.0,0.43138561180031043,0.8,0.7
Servizi,23,4150,1,60.70235734054257,0,0,0,1,1,69.4555514749976,0,26.896058473158746,1,21,356.4691306083441,0.8618889409336215,0.9121937724061402,0.35646913060834406,0.49092585791662674,0.8,0.2
Edilizia,387,6712,5,84.99663262067378,0,0,0,0,0,54.4434891854389,0,29.298472739030963,0,57,712.238571568246,0.6307939774856385,0.18839923836976935,0.0,0.240724819757315,0.1,0.2
Agricoltura,901,2076,3,7.588353127129599,0,0,1,0,1,72.77123528937969,1,23.92043934250806,1,73,832.3043145058915,0.7901244036675295,0.008881705811130637,0.8323043145058915,0.5461872548229948,0.8,0.7
Educazione,161,5427,8,12.851838794016379,0,0,1,1,1,48.331243610794694,0,20.09246209536117,0,98,694.5880814877072,0.6844674431317594,0.9670151404353751,0.6945880814877072,0.13885406017991156,0.1,0.2
Turismo,360,4506,3,43.342577729316034,0,0,1,1,1,63.93112771982658,1,28.341037435730883,1,32,132.15450371338756,0.6400606003785654,0.709328144938259,0.13215450371338755,0.3988521286637763,0.8,0.7
Telecomunicazioni,151,3869,3,49.812149627290395,1,0,0,1,0,78.96952088240795,0,18.50730841054466,1,42,390.93854550949914,0.7481348712295728,0.918238130370091,0.0,0.6494920147067992,0.8,0.2
Sanità,875,2834,2,57.32073218730447,1,0,0,1,0,58.050346701799526,1,33.790482587367386,1,17,337.65768263100614,0.1862170026834428,0.9207512202682197,0.0,0.3008391116966588,0.8,0.7
Energia,228,7645,1,39.77924794958343,1,1,0,1,1,62.94208754708745,1,24.931018170626608,0,78,526.2917354354199,0.7050236859234131,0.7858180984576282,0.52629173543542,0.3823681257847909,0.1,0.7
Industria manifatturiera,255,5564,4,9.192942332809306,0,1,0,1,0,95.21761618607823,1,30.51285970108178,0,62,93.79454091930839,0.734831643038434,0.7486058462101379,0.0,0.9202936031013038,0.1,0.7
Educazione,558,9215,6,84.41008668065756,1,0,1,0,0,56.025219087707114,1,15.545270045508726,1,41,125.87400865514431,0.7027272557042596,0.10716274917921059,0.0,0.26708698479511855,0.8,0.7
Finanza e assicurazioni,125,1287,9,94.93833866097927,1,0,0,1,1,48.94402541470387,0,28.725095407899765,0,66,324.6557439169838,0.6059171038415366,0.9631865800361503,0.3246557439169838,0.14906709024506454,0.1,0.2
Edilizia,923,8510,9,17.621829634181164,0,0,0,1,1,97.40218380163296,1,20.32232465236678,1,80,193.74472725316272,0.6150050794457035,0.9101795660688682,0.19374472725316272,0.9567030633605493,0.8,0.7
Servizi,756,4972,4,23.630284788093082,1,0,1,1,0,45.65538898564014,1,34.075488388650875,1,26,574.498084320634,0.7339211695533758,0.7969997325179115,0.0,0.09425648309400228,0.8,0.7
Edilizia,426,2251,3,45.967525416022156,0,0,1,1,0,41.97407214843855,0,19.176087052306805,0,20,71.16281863661267,0.7273006664870044,0.8346953052678631,0.0,0.03290120247397586,0.1,0.2
Agricoltura,508,6140,7,18.38033116315473,0,0,0,1,1,51.80941791307774,0,15.983033818589012,1,35,23.499943880901153,0.6153595497669611,0.7789401302818416,0.023499943880901153,0.19682363188462895,0.8,0.2
Trasporti e logistica,469,3386,4,36.189533652581495,1,0,0,1,1,76.74853061205182,1,25.355790341658953,1,87,490.742551706262,0.7392231375471718,0.8563743615733066,0.490742551706262,0.6124755102008638,0.8,0.7
